O;W;locatie.EAG;jaar;W1;W2;W3;W4;W4a;W4b;W5;W5a;W5b;W5c;W6;W7;W7a;W7b;W7c;W7d;W9;O1;O2;O3;O4;O5;O6;O7;O8;doorz_diep;FLAB;KROOS;SUBMS;woeker;n_soort;n_ovsoort;DRIJF;riet;watertype;StedelijkLandelijk;ESTnaam2;ESTnaam3;estnaam;omschrijving.x;omschrijving.y;estnaamvol
O5;W6;2600-EAG-5;2014;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;2;1;0;0;0;0;6;0;0;0;1;1.05;1.05;80;75;3;8.5;20.5;3;M1a;Landelijk;Sl;L;W6_O5_Sl_L;Het water is helder met veel woekerende waterplanten;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W6_O5_Sl_L_Het water is helder met veel woekerende waterplanten_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W6;3201-EAG-2;2015;0;0;0;0;0;0;1;0;0;0;5;1;3;0;0;2;0;0;0;0;0;11;0;0;0;1;0;0;80;79;4;0;15;0;M27;Landelijk;OM;L;W6_O5_OM_L;Het water is helder met veel woekerende waterplanten;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W6_O5_OM_L_Het water is helder met veel woekerende waterplanten_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W6;3210-EAG-3;2015;0;0;0;2;0;1;0;0;0;0;2;1;1;0;0;0;0;1;0;0;0;4;1;0;0;1;0;0.1;40;32.5;1.5;11.5;0.1;0;M1a;Stedelijk;Sl;St;W6_O5_Sl_St;Het water is helder met veel woekerende waterplanten;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W6_O5_Sl_St_Het water is helder met veel woekerende waterplanten_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W6;3230-EAG-1;2019;0;2;0;3;1;0;0;0;0;0;7;3;3;0;0;1;2;1;0;0;0;21;0;0;0;1;0.1;0;52.5;27.5;1;2.5;0;0;M27;Landelijk;OM;L;W6_O5_OM_L;Het water is helder met veel woekerende waterplanten;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W6_O5_OM_L_Het water is helder met veel woekerende waterplanten_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W6;3320-EAG-3;2009;0;1;0;0;0;0;0;0;1;0;2;0;0;0;1;0;1;0;0;0;0;4;2;0;0;1;0.001;15;45;37.5;3;11.5;0.5;3;M3;Landelijk;Sl;L;W6_O5_Sl_L;Het water is helder met veel woekerende waterplanten;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W6_O5_Sl_L_Het water is helder met veel woekerende waterplanten_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W6;3340-EAG-2;2010;0;0;0;1;2;2;1;0;0;0;2;1;0;0;1;0;1;0;0;0;0;9;0;0;0;1;0.001;2;40;30;3;9;15;0;M1a;Landelijk;Sl;L;W6_O5_Sl_L;Het water is helder met veel woekerende waterplanten;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W6_O5_Sl_L_Het water is helder met veel woekerende waterplanten_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W6;3360-EAG-2;2014;1;1;0;1;0;0;0;0;0;0;2;1;0;1;1;0;1;0;0;0;0;8;2;0;0;1;0.05;1;40;20;0.5;13;0;0;M8;Landelijk;Sl;L;W6_O5_Sl_L;Het water is helder met veel woekerende waterplanten;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W6_O5_Sl_L_Het water is helder met veel woekerende waterplanten_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W6;4210-EAG-5;2014;1;0;0;0;0;0;0;0;0;0;9;3;2;0;0;1;0;1;0;0;0;14;0;0;0;1;0;0;80;80;1;0;3;0;M27;Landelijk;OM;L;W6_O5_OM_L;Het water is helder met veel woekerende waterplanten;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W6_O5_OM_L_Het water is helder met veel woekerende waterplanten_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7;2010-EAG-1;2018;0;0;0;2;0;0;0;0;0;0;0;2;0;1;1;0;0;0;0;0;0;6;0;0;0;1;0.5;6.5;60;0.55;2;9;0.05;0.05;M8;Stedelijk;Sl;St;W7_O5_Sl_St;Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7_O5_Sl_St_Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7;2110-EAG-6;2010;0;1;0;1;0;0;0;0;0;0;0;6;3;0;2;0;1;0;0;0;0;14;0;0;0;0.816666667;0.001;0.1;50;5.05;2;6;0.1;0;M10;Landelijk;Sl;L;W7_O5_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7_O5_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7;2110-EAG-6;2014;0;2;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;6;0;0;0;1;1;0.55;30;0.05;0.5;6;0;0.05;M10;Landelijk;Sl;L;W7_O5_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7_O5_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7;2160-EAG-1;2019;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0.1;50;50;3;1;0;0;M1a;Stedelijk;Sl;St;W7_O5_Sl_St;Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7_O5_Sl_St_Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7;2230-EAG-1;2012;1;1;0;0;2;0;3;3;0;0;2;8;2;4;3;0;0;0;0;0;0;23;1;0;0;1;5;1;80;40;3;8;1.5;0;M1a;Landelijk;Sl;L;W7_O5_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7_O5_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7;2250-EAG-7;2015;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;1;0;0;0;0;5;0;0;0;0.8;0;1;60;0.1;1;6;0.1;1;M30;Landelijk;K;L;W7_O5_K_L;Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7_O5_K_L_Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7;2270-EAG-1;2014;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0.6;0;0.1;50;1;1;6;0;1;M8;Landelijk;Sl;L;W7_O5_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7_O5_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7;2330-EAG-1;2012;0;0;0;0;0;0;3;3;1;0;0;5;1;0;1;0;0;1;0;0;0;12;0;0;0;1;5;3;70;20;5;5;2;0;M8;Landelijk;Sl;L;W7_O5_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7_O5_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7;2380-EAG-1;2018;0;0;0;0;0;0;0;1;0;0;0;2;0;1;0;0;0;0;0;0;0;2;1;0;0;1;30;1;80;30;3;12;5;0;M1a;Landelijk;Sl;L;W7_O5_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7_O5_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7;2400-EAG-3;2009;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0.001;5;90;50;5;13;0;0;M8;Landelijk;Sl;L;W7_O5_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7_O5_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7;2400-EAG-4;2009;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0.001;20;50;20;5;5;0;0;M8;Landelijk;Sl;L;W7_O5_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7_O5_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7;2400-EAG-6;2016;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0.857142857;0;5;60;60;3;2;1;4;M8;Stedelijk;Sl;St;W7_O5_Sl_St;Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7_O5_Sl_St_Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7;2410-EAG-2;2009;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0.625;0.001;10;87.5;45;5.5;10;10;0;M8;Stedelijk;Sl;St;W7_O5_Sl_St;Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7_O5_Sl_St_Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7;2410-EAG-2;2012;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0.666666667;5;0.1;80;60;5;8;2;0;M8;Stedelijk;Sl;St;W7_O5_Sl_St;Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7_O5_Sl_St_Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7;2410-EAG-3;2019;0;1;0;0;0;0;0;0;0;0;1;3;0;2;0;0;0;0;0;0;0;5;1;0;0;1;2;1.5;55;10;2;11;0.55;0.55;M8;Stedelijk;Sl;St;W7_O5_Sl_St;Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7_O5_Sl_St_Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7;2410-EAG-4;2012;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;15;20;100;40;5;7;0.1;0;M8;Landelijk;Sl;L;W7_O5_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7_O5_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7;2500-EAG-5;2006;0;0;0;0;0;0;28;0;1;1;0;31;17;0;1;1;8;0;0;0;0;80;0;0;0;1;0.001;0;38;6;3;0;0;0;M20;Landelijk;DM;L;W7_O5_DM_L;Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7_O5_DM_L_Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7;2500-EAG-5;2013;0;0;0;0;0;0;27;0;0;0;0;33;6;0;0;0;6;0;0;0;0;80;0;0;0;1;0.001;0;50;6;4;0;0;0;M20;Landelijk;DM;L;W7_O5_DM_L;Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7_O5_DM_L_Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7;2500-EAG-5;2019;0;0;0;0;0;0;5;0;0;0;10;25;19;0;0;3;13;6;0;0;0;63;2;0;1;1;0;0;30;20;1;0;0;0;M20;Landelijk;DM;L;W7_O5_DM_L;Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7_O5_DM_L_Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7;2504-EAG-1;2019;0;0;0;0;0;0;4;1;0;0;0;5;3;0;0;0;0;0;0;0;0;9;0;1;0;1;1.5;0.1;45;10;4.5;8.5;0.1;0;M1a;Landelijk;Sl;L;W7_O5_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7_O5_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7;2520-EAG-1;2014;0;1;0;2;0;0;6;2;3;0;0;8;6;0;1;0;0;0;0;0;0;24;0;0;0;1;2;2;50;15;4;6;0.1;0.55;M8;Landelijk;Sl;L;W7_O5_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7_O5_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7;2530-EAG-1;2004;0;2;0;2;1;1;8;0;0;2;0;10;0;0;2;1;0;0;0;0;0;16;8;0;0;1;0.001;10.5;96.5;8;4;12;2;0;M1a;Landelijk;Sl;L;W7_O5_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7_O5_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7;2530-EAG-1;2019;0;0;0;1;0;0;5;1;0;2;0;9;4;6;1;0;2;0;0;0;0;22;6;1;0;1;2;0;45;20;4;10;0.1;0;M1a;Landelijk;Sl;L;W7_O5_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7_O5_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7;2540-EAG-2;2004;0;1;0;0;0;0;5;0;1;0;0;5;3;0;0;0;0;0;0;0;0;10;0;0;0;1;0.001;9;75;6.5;5;8.5;2;0;M1a;Landelijk;Sl;L;W7_O5_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7_O5_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7;2540-EAG-3;2009;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;1;0;0;1;0.001;0;70;40;6;13;0;1;M1a;Landelijk;Sl;L;W7_O5_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7_O5_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7;2540-EAG-3;2012;0;0;0;0;0;0;0;1;0;0;0;4;0;0;1;0;0;0;0;0;0;6;0;0;0;1;2;1.5;62.5;22.5;4;9;0.1;0.1;M1a;Landelijk;Sl;L;W7_O5_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7_O5_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7;2540-EAG-3;2015;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;3;0;0;0;1;10;3;80;40;4;8;0.1;1;M1a;Landelijk;Sl;L;W7_O5_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7_O5_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7;2540-EAG-3;2019;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;2;0;1;0;1;0.1;3;80;40;1;5;0;1;M1a;Landelijk;Sl;L;W7_O5_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7_O5_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7;2550-EAG-1;2006;0;0;0;13;0;0;4;0;0;0;0;32;10;0;0;0;4;0;0;0;0;60;0;0;0;0.96875;0.001;0;75;6;2;0;0;0;M27;Landelijk;OM;L;W7_O5_OM_L;Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7_O5_OM_L_Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7;2550-EAG-1;2007;0;0;0;0;0;0;10;0;0;0;0;63;17;0;0;0;1;0;0;0;0;85;0;0;0;1;0.001;0;75;7;3;0;0;0;M27;Landelijk;OM;L;W7_O5_OM_L;Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7_O5_OM_L_Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7;2550-EAG-1;2008;0;0;0;0;0;0;11;0;0;0;0;40;38;0;0;0;2;0;0;0;0;85;0;0;0;1;0.001;0;38;5;3;0;0;0;M27;Landelijk;OM;L;W7_O5_OM_L;Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7_O5_OM_L_Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7;2550-EAG-1;2009;0;0;1;0;0;0;15;0;0;0;0;53;26;0;0;0;3;0;0;0;0;86;0;0;0;1;0.001;0;38;6;3;0;0;0;M27;Landelijk;OM;L;W7_O5_OM_L;Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7_O5_OM_L_Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7;2550-EAG-1;2010;0;0;0;7;4;0;6;0;0;1;0;53;17;0;0;0;0;0;0;0;0;85;0;0;0;0.898989899;0.001;0;72.5;6;3;0;0;0;M27;Landelijk;OM;L;W7_O5_OM_L;Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7_O5_OM_L_Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7;2550-EAG-1;2011;0;0;1;22;21;0;4;0;0;0;0;24;11;0;0;1;2;0;0;0;0;82;0;0;0;0.564583333;0.001;0;40;5;2;0;0;0;M27;Landelijk;OM;L;W7_O5_OM_L;Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7_O5_OM_L_Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
O5;W7;2550-EAG-2;2006;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;0;4;0;0;0;1;0.001;0;75;8;2;0;26.5;0;M27;Landelijk;OM;L;W7_O5_OM_L;Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm;W7_O5_OM_L_Het water is helder met weinig soorten ondergedoken waterplanten die niet woekeren_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenarm
